event_id,timestamp_iso_utc,timestamp_ms,day,detector,pair_id,auto_label,confidence,reason,delta_ms,amount_gap_pct,price_diff_bps,trades_apart,window_seconds,imbalance_ratio,notional_usd,price_move_bps,is_partial_window,price_range_bps
1770422971698_mirror_reversal_441072_441076,2026-02-07T00:09:31.698000+00:00,1770422971698,Feb-4-6,mirror_reversal,441072_441076,TP,0.85,Under 2.9s (852ms) = wash (user-learned),852,0.5016,0.014254,4,,,,,,
1770423021883_mirror_reversal_441430_441432,2026-02-07T00:10:21.883000+00:00,1770423021883,Feb-4-6,mirror_reversal,441430_441432,TP,0.85,Under 2.9s (889ms) = wash (user-learned),889,0.7411,0.427464,2,,,,,,
1770423064209_mirror_reversal_441692_441693,2026-02-07T00:11:04.209000+00:00,1770423064209,Feb-4-6,mirror_reversal,441692_441693,TP,0.85,Under 2.9s (207ms) = wash (user-learned),207,0.5,0.441835,1,,,,,,
1770423089621_mirror_reversal_441850_441851,2026-02-07T00:11:29.621000+00:00,1770423089621,Feb-4-6,mirror_reversal,441850_441851,TP,0.85,Under 2.9s (137ms) = wash (user-learned),137,0.5,0.014255,1,,,,,,
1770423137311_mirror_reversal_442251_442253,2026-02-07T00:12:17.311000+00:00,1770423137311,Feb-4-6,mirror_reversal,442251_442253,TP,0.95,Ultra-fast (13ms) + similar amount = wash,13,0.0918,0.355982,2,,,,,,
1770423156779_mirror_reversal_442384_442387,2026-02-07T00:12:36.779000+00:00,1770423156779,Feb-4-6,mirror_reversal,442384_442387,TP,0.85,Under 2.9s (465ms) = wash (user-learned),465,0.0,0.270548,3,,,,,,
1770423157919_mirror_reversal_442391_442396,2026-02-07T00:12:37.919000+00:00,1770423157919,Feb-4-6,mirror_reversal,442391_442396,TP,0.85,Under 2.9s (1117ms) = wash (user-learned),1117,0.0,0.427238,5,,,,,,
1770423175399_mirror_reversal_442518_442523,2026-02-07T00:12:55.399000+00:00,1770423175399,Feb-4-6,mirror_reversal,442518_442523,TP,0.85,Under 2.9s (1383ms) = wash (user-learned),1383,0.0,0.768923,5,,,,,,
1770423236719_mirror_reversal_442863_442868,2026-02-07T00:13:56.719000+00:00,1770423236719,Feb-4-6,mirror_reversal,442863_442868,TP,0.85,Under 2.9s (1884ms) = wash (user-learned),1884,0.0,0.555097,5,,,,,,
1770423254657_mirror_reversal_442960_442964,2026-02-07T00:14:14.657000+00:00,1770423254657,Feb-4-6,mirror_reversal,442960_442964,TP,0.85,Under 2.9s (2012ms) = wash (user-learned),2012,0.0,0.142376,4,,,,,,
1770423289502_mirror_reversal_443163_443165,2026-02-07T00:14:49.502000+00:00,1770423289502,Feb-4-6,mirror_reversal,443163_443165,TP,0.85,Under 2.9s (433ms) = wash (user-learned),433,0.0,0.028458,2,,,,,,
1770423289502_mirror_reversal_443164_443165,2026-02-07T00:14:49.502000+00:00,1770423289502,Feb-4-6,mirror_reversal,443164_443165,TP,0.85,Under 2.9s (433ms) = wash (user-learned),433,0.0,0.028458,1,,,,,,
1770423289502_mirror_reversal_443163_443166,2026-02-07T00:14:49.502000+00:00,1770423289502,Feb-4-6,mirror_reversal,443163_443166,TP,0.85,Under 2.9s (433ms) = wash (user-learned),433,0.0,0.028458,3,,,,,,
1770423289502_mirror_reversal_443164_443166,2026-02-07T00:14:49.502000+00:00,1770423289502,Feb-4-6,mirror_reversal,443164_443166,TP,0.85,Under 2.9s (433ms) = wash (user-learned),433,0.0,0.028458,2,,,,,,
1770423325267_mirror_reversal_443392_443396,2026-02-07T00:15:25.267000+00:00,1770423325267,Feb-4-6,mirror_reversal,443392_443396,TP,0.85,Under 2.9s (848ms) = wash (user-learned),848,0.1483,0.014233,4,,,,,,
1770423335244_mirror_reversal_443433_443437,2026-02-07T00:15:35.244000+00:00,1770423335244,Feb-4-6,mirror_reversal,443433_443437,TP,0.85,Under 2.9s (1505ms) = wash (user-learned),1505,0.5,0.697553,4,,,,,,
1770423347347_mirror_reversal_443507_443509,2026-02-07T00:15:47.347000+00:00,1770423347347,Feb-4-6,mirror_reversal,443507_443509,TP,0.85,Under 2.9s (464ms) = wash (user-learned),464,0.0,0.256144,2,,,,,,
1770423377420_mirror_reversal_443671_443675,2026-02-07T00:16:17.420000+00:00,1770423377420,Feb-4-6,mirror_reversal,443671_443675,TP,0.85,Under 2.9s (1411ms) = wash (user-learned),1411,0.0,0.028465,4,,,,,,
1770423377420_mirror_reversal_443672_443675,2026-02-07T00:16:17.420000+00:00,1770423377420,Feb-4-6,mirror_reversal,443672_443675,TP,0.85,Under 2.9s (1411ms) = wash (user-learned),1411,0.0,0.028465,3,,,,,,
1770423377420_mirror_reversal_443671_443676,2026-02-07T00:16:17.420000+00:00,1770423377420,Feb-4-6,mirror_reversal,443671_443676,TP,0.85,Under 2.9s (1411ms) = wash (user-learned),1411,0.0,0.028465,5,,,,,,
1770423377420_mirror_reversal_443672_443676,2026-02-07T00:16:17.420000+00:00,1770423377420,Feb-4-6,mirror_reversal,443672_443676,TP,0.85,Under 2.9s (1411ms) = wash (user-learned),1411,0.0,0.028465,4,,,,,,
1770423476991_mirror_reversal_444344_444348,2026-02-07T00:17:56.991000+00:00,1770423476991,Feb-4-6,mirror_reversal,444344_444348,TP,0.85,Under 2.9s (772ms) = wash (user-learned),772,0.0187,0.014253,4,,,,,,
1770423496001_mirror_reversal_444495_444497,2026-02-07T00:18:16.001000+00:00,1770423496001,Feb-4-6,mirror_reversal,444495_444497,TP,0.85,Under 2.9s (510ms) = wash (user-learned),510,0.4625,0.484182,2,,,,,,
1770423556878_mirror_reversal_444913_444915,2026-02-07T00:19:16.878000+00:00,1770423556878,Feb-4-6,mirror_reversal,444913_444915,TP,0.85,Under 2.9s (490ms) = wash (user-learned),490,0.9565,0.811895,2,,,,,,
1770423621903_mirror_reversal_445271_445273,2026-02-07T00:20:21.903000+00:00,1770423621903,Feb-4-6,mirror_reversal,445271_445273,TP,0.95,Ultra-fast (16ms) + similar amount = wash,16,0.2123,0.327584,2,,,,,,
1770423627169_mirror_reversal_445342_445345,2026-02-07T00:20:27.169000+00:00,1770423627169,Feb-4-6,mirror_reversal,445342_445345,TP,0.85,Under 2.9s (1195ms) = wash (user-learned),1195,0.0174,0.427341,3,,,,,,
1770423653389_mirror_reversal_445460_445463,2026-02-07T00:20:53.389000+00:00,1770423653389,Feb-4-6,mirror_reversal,445460_445463,TP,0.85,Under 2.9s (740ms) = wash (user-learned),740,0.0,0.014238,3,,,,,,
1770423653389_mirror_reversal_445461_445463,2026-02-07T00:20:53.389000+00:00,1770423653389,Feb-4-6,mirror_reversal,445461_445463,TP,0.85,Under 2.9s (740ms) = wash (user-learned),740,0.0,0.014238,2,,,,,,
1770423653389_mirror_reversal_445460_445464,2026-02-07T00:20:53.389000+00:00,1770423653389,Feb-4-6,mirror_reversal,445460_445464,TP,0.85,Under 2.9s (740ms) = wash (user-learned),740,0.0,0.014238,4,,,,,,
1770423653389_mirror_reversal_445461_445464,2026-02-07T00:20:53.389000+00:00,1770423653389,Feb-4-6,mirror_reversal,445461_445464,TP,0.85,Under 2.9s (740ms) = wash (user-learned),740,0.0,0.014238,3,,,,,,
1770423668516_mirror_reversal_445507_445509,2026-02-07T00:21:08.516000+00:00,1770423668516,Feb-4-6,mirror_reversal,445507_445509,TP,0.85,Under 2.9s (183ms) = wash (user-learned),183,0.5,0.156763,2,,,,,,
1770423723038_mirror_reversal_445859_445861,2026-02-07T00:22:03.038000+00:00,1770423723038,Feb-4-6,mirror_reversal,445859_445861,TP,0.85,Under 2.9s (260ms) = wash (user-learned),260,0.2053,0.014243,2,,,,,,
1770423723038_mirror_reversal_445860_445861,2026-02-07T00:22:03.038000+00:00,1770423723038,Feb-4-6,mirror_reversal,445860_445861,TP,0.85,Under 2.9s (260ms) = wash (user-learned),260,0.2053,0.014243,1,,,,,,
1770423730919_mirror_reversal_445908_445910,2026-02-07T00:22:10.919000+00:00,1770423730919,Feb-4-6,mirror_reversal,445908_445910,TP,0.95,Ultra-fast (3ms) + similar amount = wash,3,0.7945,0.298583,2,,,,,,
1770423770478_mirror_reversal_446183_446186,2026-02-07T00:22:50.478000+00:00,1770423770478,Feb-4-6,mirror_reversal,446183_446186,TP,0.85,Under 2.9s (829ms) = wash (user-learned),829,0.0087,0.3982,3,,,,,,
1770423840167_mirror_reversal_446619_446622,2026-02-07T00:24:00.167000+00:00,1770423840167,Feb-4-6,mirror_reversal,446619_446622,TP,0.85,Under 2.9s (1589ms) = wash (user-learned),1589,0.0,0.553928,3,,,,,,
1770423848909_mirror_reversal_446709_446714,2026-02-07T00:24:08.909000+00:00,1770423848909,Feb-4-6,mirror_reversal,446709_446714,TP,0.85,Under 2.9s (2015ms) = wash (user-learned),2015,0.0,0.028423,5,,,,,,
1770423970133_mirror_reversal_447186_447191,2026-02-07T00:26:10.133000+00:00,1770423970133,Feb-4-6,mirror_reversal,447186_447191,TP,0.85,Under 2.9s (1191ms) = wash (user-learned),1191,0.0,0.014203,5,,,,,,
1770424039224_mirror_reversal_447451_447455,2026-02-07T00:27:19.224000+00:00,1770424039224,Feb-4-6,mirror_reversal,447451_447455,TP,0.85,Under 2.9s (1050ms) = wash (user-learned),1050,0.0,0.014207,4,,,,,,
1770424069586_mirror_reversal_447634_447635,2026-02-07T00:27:49.586000+00:00,1770424069586,Feb-4-6,mirror_reversal,447634_447635,TP,0.85,Under 2.9s (112ms) = wash (user-learned),112,0.0113,0.128153,1,,,,,,
1770424072760_mirror_reversal_447659_447661,2026-02-07T00:27:52.760000+00:00,1770424072760,Feb-4-6,mirror_reversal,447659_447661,TP,0.95,Ultra-fast (9ms) + similar amount = wash,9,0.0,0.697499,2,,,,,,
1770424072760_mirror_reversal_447660_447661,2026-02-07T00:27:52.760000+00:00,1770424072760,Feb-4-6,mirror_reversal,447660_447661,TP,0.95,Ultra-fast (3ms) + similar amount = wash,3,0.0,0.341626,1,,,,,,
1770424077448_mirror_reversal_447683_447684,2026-02-07T00:27:57.448000+00:00,1770424077448,Feb-4-6,mirror_reversal,447683_447684,TP,0.85,Under 2.9s (661ms) = wash (user-learned),661,0.1,0.014237,1,,,,,,
1770424097538_mirror_reversal_447788_447791,2026-02-07T00:28:17.538000+00:00,1770424097538,Feb-4-6,mirror_reversal,447788_447791,TP,0.85,Under 2.9s (1384ms) = wash (user-learned),1384,0.0,0.697449,3,,,,,,
1770424097538_mirror_reversal_447789_447791,2026-02-07T00:28:17.538000+00:00,1770424097538,Feb-4-6,mirror_reversal,447789_447791,TP,0.85,Under 2.9s (1384ms) = wash (user-learned),1384,0.0,0.697449,2,,,,,,
1770424098360_mirror_reversal_447788_447792,2026-02-07T00:28:18.360000+00:00,1770424098360,Feb-4-6,mirror_reversal,447788_447792,TP,0.85,Under 2.9s (2206ms) = wash (user-learned),2206,0.0,0.697449,4,,,,,,
1770424098360_mirror_reversal_447789_447792,2026-02-07T00:28:18.360000+00:00,1770424098360,Feb-4-6,mirror_reversal,447789_447792,TP,0.85,Under 2.9s (2206ms) = wash (user-learned),2206,0.0,0.697449,3,,,,,,
1770424104134_mirror_reversal_447807_447810,2026-02-07T00:28:24.134000+00:00,1770424104134,Feb-4-6,mirror_reversal,447807_447810,TP,0.85,Under 2.9s (188ms) = wash (user-learned),188,0.0368,0.356095,3,,,,,,
1770424110110_mirror_reversal_447873_447877,2026-02-07T00:28:30.110000+00:00,1770424110110,Feb-4-6,mirror_reversal,447873_447877,TP,0.85,Under 2.9s (799ms) = wash (user-learned),799,0.0,0.526903,4,,,,,,
1770424117771_mirror_reversal_447928_447931,2026-02-07T00:28:37.771000+00:00,1770424117771,Feb-4-6,mirror_reversal,447928_447931,TP,0.85,Under 2.9s (223ms) = wash (user-learned),223,0.0,0.256396,3,,,,,,
1770424122783_mirror_reversal_447948_447952,2026-02-07T00:28:42.783000+00:00,1770424122783,Feb-4-6,mirror_reversal,447948_447952,TP,0.85,Under 2.9s (1810ms) = wash (user-learned),1810,0.0,0.726178,4,,,,,,
1770424144337_mirror_reversal_448028_448032,2026-02-07T00:29:04.337000+00:00,1770424144337,Feb-4-6,mirror_reversal,448028_448032,TP,0.85,Under 2.9s (744ms) = wash (user-learned),744,0.1766,0.014242,4,,,,,,
1770424203709_mirror_reversal_448360_448364,2026-02-07T00:30:03.709000+00:00,1770424203709,Feb-4-6,mirror_reversal,448360_448364,TP,0.85,Under 2.9s (233ms) = wash (user-learned),233,0.0,0.228178,4,,,,,,
1770424203709_mirror_reversal_448360_448365,2026-02-07T00:30:03.709000+00:00,1770424203709,Feb-4-6,mirror_reversal,448360_448365,TP,0.85,Under 2.9s (233ms) = wash (user-learned),233,0.0,0.228178,5,,,,,,
1770424209408_mirror_reversal_448429_448432,2026-02-07T00:30:09.408000+00:00,1770424209408,Feb-4-6,mirror_reversal,448429_448432,TP,0.85,Under 2.9s (301ms) = wash (user-learned),301,0.0,0.798258,3,,,,,,
1770424209414_mirror_reversal_448428_448433,2026-02-07T00:30:09.414000+00:00,1770424209414,Feb-4-6,mirror_reversal,448428_448433,TP,0.85,Under 2.9s (376ms) = wash (user-learned),376,0.0,0.014254,5,,,,,,
1770424258677_mirror_reversal_448653_448654,2026-02-07T00:30:58.677000+00:00,1770424258677,Feb-4-6,mirror_reversal,448653_448654,TP,0.85,Under 2.9s (359ms) = wash (user-learned),359,0.7519,0.014257,1,,,,,,
1770424393680_mirror_reversal_449654_449659,2026-02-07T00:33:13.680000+00:00,1770424393680,Feb-4-6,mirror_reversal,449654_449659,TP,0.95,Ultra-fast (45ms) + similar amount = wash,45,0.2823,0.05715,5,,,,,,
1770424431533_mirror_reversal_449901_449904,2026-02-07T00:33:51.533000+00:00,1770424431533,Feb-4-6,mirror_reversal,449901_449904,TP,0.95,Ultra-fast (93ms) + similar amount = wash,93,0.0,0.328593,3,,,,,,
1770424432330_mirror_reversal_449901_449906,2026-02-07T00:33:52.330000+00:00,1770424432330,Feb-4-6,mirror_reversal,449901_449906,TP,0.85,Under 2.9s (890ms) = wash (user-learned),890,0.0,0.185725,5,,,,,,
1770424453435_mirror_reversal_450091_450096,2026-02-07T00:34:13.435000+00:00,1770424453435,Feb-4-6,mirror_reversal,450091_450096,TP,0.85,Under 2.9s (118ms) = wash (user-learned),118,0.3646,0.014282,5,,,,,,
1770424539950_mirror_reversal_450699_450703,2026-02-07T00:35:39.950000+00:00,1770424539950,Feb-4-6,mirror_reversal,450699_450703,TP,0.85,Under 2.9s (141ms) = wash (user-learned),141,0.0,0.014316,4,,,,,,
1770424550442_mirror_reversal_450718_450723,2026-02-07T00:35:50.442000+00:00,1770424550442,Feb-4-6,mirror_reversal,450718_450723,TP,0.85,Under 2.9s (367ms) = wash (user-learned),367,0.0,0.057264,5,,,,,,
1770424550442_mirror_reversal_450719_450723,2026-02-07T00:35:50.442000+00:00,1770424550442,Feb-4-6,mirror_reversal,450719_450723,TP,0.85,Under 2.9s (367ms) = wash (user-learned),367,0.0,0.057264,4,,,,,,
1770424550442_mirror_reversal_450719_450724,2026-02-07T00:35:50.442000+00:00,1770424550442,Feb-4-6,mirror_reversal,450719_450724,TP,0.85,Under 2.9s (367ms) = wash (user-learned),367,0.0,0.057264,5,,,,,,
1770424628178_mirror_reversal_451392_451397,2026-02-07T00:37:08.178000+00:00,1770424628178,Feb-4-6,mirror_reversal,451392_451397,TP,0.85,Under 2.9s (457ms) = wash (user-learned),457,0.6073,0.901586,5,,,,,,
1770424633539_mirror_reversal_451432_451436,2026-02-07T00:37:13.539000+00:00,1770424633539,Feb-4-6,mirror_reversal,451432_451436,TP,0.85,Under 2.9s (2403ms) = wash (user-learned),2403,0.0,0.014314,4,,,,,,
1770424633539_mirror_reversal_451433_451436,2026-02-07T00:37:13.539000+00:00,1770424633539,Feb-4-6,mirror_reversal,451433_451436,TP,0.85,Under 2.9s (2403ms) = wash (user-learned),2403,0.0,0.014314,3,,,,,,
1770424633539_mirror_reversal_451432_451437,2026-02-07T00:37:13.539000+00:00,1770424633539,Feb-4-6,mirror_reversal,451432_451437,TP,0.85,Under 2.9s (2403ms) = wash (user-learned),2403,0.0,0.014314,5,,,,,,
1770424633539_mirror_reversal_451433_451437,2026-02-07T00:37:13.539000+00:00,1770424633539,Feb-4-6,mirror_reversal,451433_451437,TP,0.85,Under 2.9s (2403ms) = wash (user-learned),2403,0.0,0.014314,4,,,,,,
1770424653183_mirror_reversal_451580_451583,2026-02-07T00:37:33.183000+00:00,1770424653183,Feb-4-6,mirror_reversal,451580_451583,TP,0.95,Ultra-fast (33ms) + similar amount = wash,33,0.2088,0.200288,3,,,,,,
1770424653360_mirror_reversal_451581_451585,2026-02-07T00:37:33.360000+00:00,1770424653360,Feb-4-6,mirror_reversal,451581_451585,TP,0.85,Under 2.9s (210ms) = wash (user-learned),210,0.5797,0.014306,4,,,,,,
1770424715788_mirror_reversal_452032_452036,2026-02-07T00:38:35.788000+00:00,1770424715788,Feb-4-6,mirror_reversal,452032_452036,TP,0.85,Under 2.9s (209ms) = wash (user-learned),209,0.0,0.014315,4,,,,,,
1770424715788_mirror_reversal_452033_452036,2026-02-07T00:38:35.788000+00:00,1770424715788,Feb-4-6,mirror_reversal,452033_452036,TP,0.85,Under 2.9s (209ms) = wash (user-learned),209,0.0,0.014315,3,,,,,,
1770424715788_mirror_reversal_452033_452038,2026-02-07T00:38:35.788000+00:00,1770424715788,Feb-4-6,mirror_reversal,452033_452038,TP,0.85,Under 2.9s (209ms) = wash (user-learned),209,0.0,0.014315,5,,,,,,
1770424785403_mirror_reversal_452488_452492,2026-02-07T00:39:45.403000+00:00,1770424785403,Feb-4-6,mirror_reversal,452488_452492,TP,0.95,Ultra-fast (50ms) + similar amount = wash,50,0.8277,0.014322,4,,,,,,
1770424790956_mirror_reversal_452522_452526,2026-02-07T00:39:50.956000+00:00,1770424790956,Feb-4-6,mirror_reversal,452522_452526,TP,0.85,Under 2.9s (1172ms) = wash (user-learned),1172,0.0,0.014318,4,,,,,,
1770424826342_mirror_reversal_452748_452753,2026-02-07T00:40:26.342000+00:00,1770424826342,Feb-4-6,mirror_reversal,452748_452753,TP,0.85,Under 2.9s (1229ms) = wash (user-learned),1229,0.5387,0.472633,5,,,,,,
1770424874089_mirror_reversal_453031_453035,2026-02-07T00:41:14.089000+00:00,1770424874089,Feb-4-6,mirror_reversal,453031_453035,TP,0.85,Under 2.9s (2451ms) = wash (user-learned),2451,0.8283,0.715913,4,,,,,,
1770424896941_mirror_reversal_453187_453188,2026-02-07T00:41:36.941000+00:00,1770424896941,Feb-4-6,mirror_reversal,453187_453188,TP,0.85,Under 2.9s (232ms) = wash (user-learned),232,0.625,0.071579,1,,,,,,
1770424905893_mirror_reversal_453240_453245,2026-02-07T00:41:45.893000+00:00,1770424905893,Feb-4-6,mirror_reversal,453240_453245,TP,0.85,Under 2.9s (1010ms) = wash (user-learned),1010,0.3216,0.572775,5,,,,,,
1770424905893_mirror_reversal_453242_453245,2026-02-07T00:41:45.893000+00:00,1770424905893,Feb-4-6,mirror_reversal,453242_453245,TP,0.85,Under 2.9s (994ms) = wash (user-learned),994,0.1669,0.572775,3,,,,,,
1770424914167_mirror_reversal_453343_453344,2026-02-07T00:41:54.167000+00:00,1770424914167,Feb-4-6,mirror_reversal,453343_453344,TP,0.85,Under 2.9s (1874ms) = wash (user-learned),1874,0.3937,0.014318,1,,,,,,
1770424914167_mirror_reversal_453343_453345,2026-02-07T00:41:54.167000+00:00,1770424914167,Feb-4-6,mirror_reversal,453343_453345,TP,0.85,Under 2.9s (1874ms) = wash (user-learned),1874,0.3937,0.014318,2,,,,,,
1770424914167_mirror_reversal_453343_453346,2026-02-07T00:41:54.167000+00:00,1770424914167,Feb-4-6,mirror_reversal,453343_453346,TP,0.85,Under 2.9s (1874ms) = wash (user-learned),1874,0.3937,0.014318,3,,,,,,
1770424915825_mirror_reversal_453344_453348,2026-02-07T00:41:55.825000+00:00,1770424915825,Feb-4-6,mirror_reversal,453344_453348,TP,0.85,Under 2.9s (1658ms) = wash (user-learned),1658,0.3937,0.272053,4,,,,,,
1770424915825_mirror_reversal_453345_453348,2026-02-07T00:41:55.825000+00:00,1770424915825,Feb-4-6,mirror_reversal,453345_453348,TP,0.85,Under 2.9s (1658ms) = wash (user-learned),1658,0.3937,0.272053,3,,,,,,
1770424915825_mirror_reversal_453346_453348,2026-02-07T00:41:55.825000+00:00,1770424915825,Feb-4-6,mirror_reversal,453346_453348,TP,0.85,Under 2.9s (1658ms) = wash (user-learned),1658,0.3937,0.272053,2,,,,,,
1770425041589_mirror_reversal_454023_454028,2026-02-07T00:44:01.589000+00:00,1770425041589,Feb-4-6,mirror_reversal,454023_454028,TP,0.85,Under 2.9s (1035ms) = wash (user-learned),1035,0.9181,0.014334,5,,,,,,
1770425057044_mirror_reversal_454201_454202,2026-02-07T00:44:17.044000+00:00,1770425057044,Feb-4-6,mirror_reversal,454201_454202,TP,0.85,Under 2.9s (155ms) = wash (user-learned),155,0.0,0.200732,1,,,,,,
1770425178838_mirror_reversal_455129_455131,2026-02-07T00:46:18.838000+00:00,1770425178838,Feb-4-6,mirror_reversal,455129_455131,TP,0.85,Under 2.9s (1115ms) = wash (user-learned),1115,0.6748,0.01432,2,,,,,,
1770425255570_mirror_reversal_455709_455714,2026-02-07T00:47:35.570000+00:00,1770425255570,Feb-4-6,mirror_reversal,455709_455714,TP,0.85,Under 2.9s (1521ms) = wash (user-learned),1521,0.0007,0.085884,5,,,,,,
1770425255570_mirror_reversal_455710_455714,2026-02-07T00:47:35.570000+00:00,1770425255570,Feb-4-6,mirror_reversal,455710_455714,TP,0.85,Under 2.9s (1521ms) = wash (user-learned),1521,0.0007,0.085884,4,,,,,,
1770425255570_mirror_reversal_455710_455715,2026-02-07T00:47:35.570000+00:00,1770425255570,Feb-4-6,mirror_reversal,455710_455715,TP,0.85,Under 2.9s (1521ms) = wash (user-learned),1521,0.0007,0.085884,5,,,,,,
1770427436359_mirror_reversal_456198_456200,2026-02-07T01:23:56.359000+00:00,1770427436359,Feb-4-6,mirror_reversal,456198_456200,TP,0.95,Ultra-fast (19ms) + similar amount = wash,19,0.0,0.014304,2,,,,,,
1770427448944_mirror_reversal_456264_456269,2026-02-07T01:24:08.944000+00:00,1770427448944,Feb-4-6,mirror_reversal,456264_456269,TP,0.85,Under 2.9s (1480ms) = wash (user-learned),1480,0.0733,0.328732,5,,,,,,
1770427448944_mirror_reversal_456265_456269,2026-02-07T01:24:08.944000+00:00,1770427448944,Feb-4-6,mirror_reversal,456265_456269,TP,0.85,Under 2.9s (1480ms) = wash (user-learned),1480,0.0733,0.328732,4,,,,,,
1770427448944_mirror_reversal_456265_456270,2026-02-07T01:24:08.944000+00:00,1770427448944,Feb-4-6,mirror_reversal,456265_456270,TP,0.85,Under 2.9s (1480ms) = wash (user-learned),1480,0.0733,0.328732,5,,,,,,
1770427505088_mirror_reversal_456453_456458,2026-02-07T01:25:05.088000+00:00,1770427505088,Feb-4-6,mirror_reversal,456453_456458,TP,0.95,Ultra-fast (22ms) + similar amount = wash,22,0.8228,0.585746,5,,,,,,
1770427580212_mirror_reversal_456859_456864,2026-02-07T01:26:20.212000+00:00,1770427580212,Feb-4-6,mirror_reversal,456859_456864,TP,0.85,Under 2.9s (380ms) = wash (user-learned),380,0.5094,0.014263,5,,,,,,
1770427585365_mirror_reversal_456879_456883,2026-02-07T01:26:25.365000+00:00,1770427585365,Feb-4-6,mirror_reversal,456879_456883,TP,0.85,Under 2.9s (491ms) = wash (user-learned),491,0.2724,0.427963,4,,,,,,
1770427680841_mirror_reversal_457450_457452,2026-02-07T01:28:00.841000+00:00,1770427680841,Feb-4-6,mirror_reversal,457450_457452,TP,0.85,Under 2.9s (173ms) = wash (user-learned),173,0.0696,0.142541,2,,,,,,
1770427720314_mirror_reversal_457683_457688,2026-02-07T01:28:40.314000+00:00,1770427720314,Feb-4-6,mirror_reversal,457683_457688,TP,0.85,Under 2.9s (2900ms) = wash (user-learned),2900,0.049,0.071408,5,,,,,,
1770427944764_mirror_reversal_458532_458537,2026-02-07T01:32:24.764000+00:00,1770427944764,Feb-4-6,mirror_reversal,458532_458537,TP,0.95,Ultra-fast (91ms) + similar amount = wash,91,0.0695,0.842938,5,,,,,,
1770427944764_mirror_reversal_458535_458537,2026-02-07T01:32:24.764000+00:00,1770427944764,Feb-4-6,mirror_reversal,458535_458537,TP,0.95,Ultra-fast (91ms) + similar amount = wash,91,0.0695,0.271463,2,,,,,,
1770427945384_mirror_reversal_458537_458540,2026-02-07T01:32:25.384000+00:00,1770427945384,Feb-4-6,mirror_reversal,458537_458540,TP,0.85,Under 2.9s (620ms) = wash (user-learned),620,0.0695,0.300046,3,,,,,,
1770427946904_mirror_reversal_458543_458546,2026-02-07T01:32:26.904000+00:00,1770427946904,Feb-4-6,mirror_reversal,458543_458546,TP,0.85,Under 2.9s (772ms) = wash (user-learned),772,0.0035,0.342936,3,,,,,,
1770427946904_mirror_reversal_458543_458547,2026-02-07T01:32:26.904000+00:00,1770427946904,Feb-4-6,mirror_reversal,458543_458547,TP,0.85,Under 2.9s (772ms) = wash (user-learned),772,0.0035,0.342936,4,,,,,,
1770427951694_mirror_reversal_458559_458562,2026-02-07T01:32:31.694000+00:00,1770427951694,Feb-4-6,mirror_reversal,458559_458562,TP,0.85,Under 2.9s (564ms) = wash (user-learned),564,0.021,0.828807,3,,,,,,
1770427951694_mirror_reversal_458559_458563,2026-02-07T01:32:31.694000+00:00,1770427951694,Feb-4-6,mirror_reversal,458559_458563,TP,0.85,Under 2.9s (564ms) = wash (user-learned),564,0.021,0.828807,4,,,,,,
1770427980696_mirror_reversal_458682_458685,2026-02-07T01:33:00.696000+00:00,1770427980696,Feb-4-6,mirror_reversal,458682_458685,TP,0.85,Under 2.9s (1959ms) = wash (user-learned),1959,0.0,0.428403,3,,,,,,
1770427980696_mirror_reversal_458682_458687,2026-02-07T01:33:00.696000+00:00,1770427980696,Feb-4-6,mirror_reversal,458682_458687,TP,0.85,Under 2.9s (1959ms) = wash (user-learned),1959,0.2101,0.428403,5,,,,,,
1770428055757_mirror_reversal_458995_459000,2026-02-07T01:34:15.757000+00:00,1770428055757,Feb-4-6,mirror_reversal,458995_459000,TP,0.85,Under 2.9s (167ms) = wash (user-learned),167,0.0007,0.014263,5,,,,,,
1770429663818_mirror_reversal_459252_459255,2026-02-07T02:01:03.818000+00:00,1770429663818,Feb-4-6,mirror_reversal,459252_459255,TP,0.95,Ultra-fast (84ms) + similar amount = wash,84,0.0,0.014203,3,,,,,,
1770429719336_mirror_reversal_459526_459527,2026-02-07T02:01:59.336000+00:00,1770429719336,Feb-4-6,mirror_reversal,459526_459527,TP,0.85,Under 2.9s (2497ms) = wash (user-learned),2497,0.6998,0.76662,1,,,,,,
1770429736873_mirror_reversal_459592_459594,2026-02-07T02:02:16.873000+00:00,1770429736873,Feb-4-6,mirror_reversal,459592_459594,TP,0.85,Under 2.9s (663ms) = wash (user-learned),663,0.9393,0.014197,2,,,,,,
1770429806190_mirror_reversal_459774_459778,2026-02-07T02:03:26.190000+00:00,1770429806190,Feb-4-6,mirror_reversal,459774_459778,TP,0.85,Under 2.9s (726ms) = wash (user-learned),726,0.0,0.553391,4,,,,,,
1770429856354_mirror_reversal_460107_460108,2026-02-07T02:04:16.354000+00:00,1770429856354,Feb-4-6,mirror_reversal,460107_460108,TP,0.85,Under 2.9s (252ms) = wash (user-learned),252,0.0,0.014186,1,,,,,,
1770429870242_mirror_reversal_460121_460126,2026-02-07T02:04:30.242000+00:00,1770429870242,Feb-4-6,mirror_reversal,460121_460126,TP,0.85,Under 2.9s (588ms) = wash (user-learned),588,0.4659,0.283692,5,,,,,,
